,Tipo via tmp,Nome via tmp,Civico tmp,ZD tmp,Isolato,Accesso,Info plus
19570,VIA,TADINO ALESSANDRO,6,3,131; , accesso esterno; , ; 
19571,VIA,CARDINALE MEZZOFANTI,12,4,208; , accesso esterno; , ; 
19572,CSO,GARIBALDI GIUSEPPE,99,1,081; , accesso esterno; , ; 
19573,VIA,PIETRASANTA,14,5,002; , accesso esterno; , ; 
19574,VIA,LOMELLINA,25,4,245; , accesso esterno; , ; 
19575,VIA,MONTE NAPOLEONE,8,1,261; , accesso esterno; , ;via sant' andrea 002; 
19576,VIA,PESTALOZZI GIOVANNI ENRICO,2,6,004; , accesso esterno; , ; 
19577,VIA,IMBONATI CARLO,78,9,052; , accesso esterno; , ; 
19578,VIA,ASIAGO,59,2,158; , accesso esterno; , ; 
19579,LGO,ZANDONAI RICCARDO,3,8,177; , accesso esterno; , ; 
19580,CSO,BUENOS AIRES,2,3,143; , accesso esterno; , ; 
19581,VLE,UMBRIA,41,4,143; , accesso esterno; , ; 
19582,VIA,DEI MISSAGLIA int. bocciodromo,046,5,071; , accesso interno; ,/3; 
19583,VIA,DE AMICIS EDMONDO,12,1,,, ;via de amicis edmondo 012; accesso: accesso esterno; 
19584,VIA,VERDI GIUSEPPE,2,1,365; , accesso esterno; , ;via verdi giuseppe 002; 
19585,VLE,MONZA,300,2,064; , accesso esterno; ,; 
19586,VIA,GROSSI TOMMASO,2,1,414; , accesso esterno; , ;via grossi tommaso 002; 
19587,VIA,SEBASTIANO DEL PIOMBO,17,8,212; , accesso esterno; , ; 
19588,PZA,NAPOLI,33,6,165; , accesso esterno; , ; 
19589,VLE,SUZZANI GIOVANNI,273,9,025; , accesso esterno; , ; 
19590,VIA,REMBRANDT,58,7,278; , accesso esterno; , ; 
19591,VIA,LATTANZIO,35,4,144; , accesso esterno; , ; 
19592,VIA,VISCONTI DI MODRONE UBERTO,1,1,,, ;lgo augusto 011*; accesso: accesso esterno; 
19593,VIA,LORENTEGGIO,22,6,126; , accesso esterno; , ; 
19594,VIA,MARONCELLI PIETRO,15,9,313; , accesso esterno; , ; 
19595,VIA,PERGOLESI GIOVANNI BATTISTA,1,3,026; , accesso esterno; , ; 
19596,VIA,MAROCHETTI CARLO,7,4,066; , accesso esterno; , ; 
19597,VLE,ABRUZZI,50,3,065; , accesso esterno; , ; 
19598,PLE,BOLOGNA,000,4,028; , accesso esterno; ,; 
19599,CSO,GARIBALDI GIUSEPPE,111,1,004; , accesso esterno; , ; 
19600,VIA,VARESINA,62,8,255; , accesso interno; , ; 
19601,VIA,BRUZZESI GIACINTO,1,6,147; , accesso esterno; , ricorsi stanza 314; 
19602,VIA,MAESTRI CAMPIONESI,30,4,075; , accesso esterno; , in altro locale; 
19603,VIA,BORGOSPESSO,18,1,258; , accesso esterno; , ;via borgospesso 018; 
19604,VIA,BRUNELLESCHI FILIPPO,2,6,158; , accesso esterno; , ; 
19605,VIA,CLITUMNO,14,2,317; ,, ; 
19606,VIA,DELLE ERBE,2,1,296; , accesso esterno; , ;via delle erbe 002; 
19607,LGO,TREVES CLAUDIO,2,3,247; , accesso esterno; , ; 
19608,VIA,BURIGOZZO MARCO,3,1,050; , accesso interno; , ; 
19609,VIA,DANTE ALIGHIERI,4,1,377; , accesso esterno; , ;via dante alighieri 004; 
19610,CSO,SEMPIONE,84,8,025; , accesso esterno; , ; 
19611,CSO,MONFORTE,26,1,192; , accesso esterno; , ;cso monforte 026; 
19612,VIA,MESSINA,10,8,066; , accesso esterno; , ; 
19613,VIA,MANZONI ALESSANDRO,19,1,313; , accesso esterno; , ;via manzoni alessandro 019; 
19614,GLL,BUENOS AIRES,11,3,060; , accesso esterno; , ; 
19615,VIA,MONTE NAPOLEONE,8,1,261; , accesso interno; , ;via sant' andrea 002; 
19616,VIA,MARCONA,2,4,033; , accesso esterno; , ang.viale premoda; 
19617,VIA,VOLTA ALESSANDRO,5,1,085; , accesso esterno; , ; 
19618,VIA,BUONARROTI MICHELANGELO,19,7,193; , accesso esterno; , ; 
19619,CSO,VENEZIA,12,1,190; , accesso esterno; , ;cso venezia 012; 
19620,VIA,GIARDINO GAETANO,1,1,448; ,, ;via giardino gaetano 001; 
19621,VIA,PICCINNI NICOLA,001,3,101; , accesso esterno; ,/3; 
19622,VIA,REMBRANDT,65,7,188; , accesso esterno; , ; 
19623,VIA,SANTA TECLA,5,1,,, ;via san clemente 002; accesso: accesso esterno; 
19624,CSO,BUENOS AIRES,61,3,008; , accesso esterno; , ; 
19625,VLE,MONZA,50,2,332; , accesso esterno; , ; 
19626,PZA,OTTO NOVEMBRE,6,3,149; , accesso esterno; , ; 
19627,VIA,ARGELATI FILIPPO,33,6,069; , accesso esterno; , ; 
19628,VIA,GUICCIARDINI FRANCESCO,8,9,002; , accesso esterno; , ; 
19629,VIA,MURAT GIOACCHINO,76,9,011; , accesso esterno; , ; 
19630,VIA,CASTALDI PANFILO,27,3,129; , accesso interno; , ; 
19631,VIA,SAN SISTO,5,1,335; , accesso esterno; , ;via san sisto 005; 
19632,VIA,SILIO ITALICO,1,4,115; , accesso esterno; , ; 
19633,VIA,ZURETTI GIANFRANCO,9,2,150; , accesso esterno; , ; 
19634,VIA,MADONNINA,11,1,306; , accesso esterno; , ;via madonnina 011; 
19635,VLE,CONI ZUGNA,53,1,028; , accesso esterno; , ; 
19636,VLE,LOMBARDIA,84,3,008; , accesso interno; , ; 
19637,VIA,DURINI,7,1,317; , accesso esterno; , ;via durini 007; 
19638,VIA,SANTAGOSTINO PAOLO,12,9,,, ; accesso: accesso esterno; 
19639,VIA,DEGLI IMBRIANI,51,9,035; , accesso esterno; , ; 
19640,PZA,BELLOVESO,2,9,093; , accesso esterno; , ; 
19641,VIA,PERUGINO,8,4,072; , accesso esterno; , ; 
19642,VIA,VENINI GIULIO E CORRADO,95,2,304; , accesso esterno; , ; 
19643,CSO,ITALIA,48,1,210; , accesso esterno; , ;cso italia 048; 
19644,VIA,ZANOLI ALESSANDRO,25,9,153; , accesso esterno; , ; 
19645,VIA,CREMA,17,5,193; , accesso esterno; , ; 
19646,VIA,VALASSINA,24,9,073; , accesso esterno; , ; 
19647,VIA,CELIO,2,7,272; , accesso esterno; , ; 
19648,VIA,MARONCELLI PIETRO,5,9,313; , accesso esterno; , ; 
19649,VIA,TOLSTOI LEONE,020,6,153; ,,/22; 
19650,VIA,CARNIA,31,3,049; , accesso esterno; , ; 
19651,VIA,PORDENONE,38,3,066; , accesso esterno; , ; 
19652,VIA,EUSTACHI BARTOLOMEO,35,3,065; , accesso esterno; , ; 
19653,VIA,DELLE FORZE ARMATE,32,7,198; , accesso esterno; , ; 
19654,VIA,SOLARI ANDREA,43,6,023; , accesso esterno; , ; 
19655,VIA,PACINI GIOVANNI,50,3,076; , accesso esterno; , ; 
19656,VIA,MORA GIAN GIACOMO,22,1,277; , accesso esterno; , ;via correnti cesare 019; 
19657,VIA,GOLGI CAMILLO,60,3,103; , accesso esterno; , ; 
19658,VIA,VIGNOLI TITO,30,6,150; , accesso esterno; , ; 
19659,CSO,DI PORTA ROMANA,52,1,270; , accesso esterno; , ;cso di porta romana 052; 
19660,VIA,SAVONA,142,6,160; , accesso interno; , ; 
19661,CSO,COLOMBO CRISTOFORO,1,6,054; , accesso esterno; , ; 
19662,VIA,PORRO LAMBERTENGHI LUIGI,18,9,264; , accesso esterno; , ; 
19663,VIA,DE AMICIS EDMONDO,24,1,220; , accesso esterno; , ;via de amicis edmondo 024; 
19664,PZA,SAN BABILA,004,1,298; , accesso esterno; ,/a;gll san babila 004a; 
19665,VIA,REMBRANDT,9,7,004; , accesso esterno; , ; 
19666,PZA,ARGENTINA,1,3,016; , accesso esterno; , ; 
19667,VIA,TORINO,51,1,397; , accesso esterno; , ;via torino 051; 
19668,VIA,MAC MAHON,77,8,307; , accesso esterno; , ; 
19669,PZA,CORDUSIO,2,1,436; , accesso esterno; , ;pza cordusio 002; 
19670,VIA,BELFIORE,15,7,215; , accesso esterno; , ; 
19671,VIA,VARESINA,199,8,149; , accesso esterno; , ; 
19672,CSO,VERCELLI,1,7,236; , accesso esterno; , ; 
19673,VIA,BIGLI,22,1,314; , accesso esterno; , ;via monte napoleone 027b; 
19674,VIA,PIRANESI GIOVANNI BATTISTA,22,4,274; , accesso esterno; , ; 
19675,VLE,CASSALA,4,6,153; , accesso esterno; , ; 
19676,VIA,GALLARATE,417,8,100; , accesso esterno; , ; 
19677,VIA,ROSSI PELLEGRINO,60,9,184; , accesso esterno; , ; 
19678,CSO,GENOVA,15,1,217; , accesso esterno; , ; 
19679,VLE,TOSCANA,3,5,169; , accesso interno; , loc. inetrno; 
19680,VIA,LORENTEGGIO,55,6,147; , accesso esterno; , ; 
19681,VLE,MONZA,38,2,332; , accesso esterno; , ; 
19682,VIA,MONTORFANO DONATO,3,7,265; , accesso esterno; , ; 
19683,VIA,BRERA,005,1,,,; accesso: accesso esterno; 
19684,VIA,CANELLI,1,3,090; , accesso esterno; , ; 
19685,VIA,CANELLI,25,3,088; , accesso esterno; , ; 
19686,VIA,BELFIORE,15,7,215; , accesso esterno; , ; 
19687,VIA,CARETTA ANNIBALE,001,3,,,/3; accesso: accesso esterno; 
19688,VIA,NERINO,15,1,480; , accesso esterno; , ;pza san giorgio 001; 
19689,PZA,RISORGIMENTO,8,4,004; , accesso esterno; , ; 
19690,PLE,NEGRELLI LUIGI,4,6,,, 
19691,VLE,GIAN GALEAZZO,31,1,050; , accesso esterno; , ; 
19692,VIA,GIOTTO,3,7,199; , accesso esterno; , ; 
19693,CSO,VENEZIA,39,1,095; , accesso esterno; , ;cso venezia 039; 
19694,VIA,DELLA SPIGA,30,1,184; , accesso esterno; , ;via della spiga 030; 
19695,VIA,DELLA MOSCOVA,15,1,178; , accesso esterno; , ; 
19696,VIA,QUARENGHI GIACOMO,23,8,300; , accesso esterno; , ; 
19697,VIA,DE AMICIS EDMONDO,028,1,278; , accesso esterno; ,/30; 
19698,VIA,GALLARATE,388,8,102; , accesso esterno; , ; 
19699,VIA,TEGLIO,11,9,097; , accesso esterno; , ; 
19700,VIA,BATTAGLIA NATALE,24,2,344; , accesso esterno; , ; 
19701,VIA,GALLARATE,3,8,232; , accesso interno; , ; 
19702,VIA,REZIA,7,4,075; , accesso esterno; , ; 
19703,VIA,BASSINI EDOARDO,45,3,087; , accesso esterno; , ; 
19704,VIA,MARANGONI LEOPOLDO,3,2,311; , accesso esterno; , ; 
19705,VIA,ROSSI PELLEGRINO,91,9,153; , accesso esterno; , ; 
19706,VLE,CERTOSA,147,8,222; , accesso esterno; , ; 
19707,VIA,EUSTACHI BARTOLOMEO,56,3,048; , accesso esterno; , ; 
19708,VIA,DON BOSCO,11,4,022; , accesso esterno; , ; 
19709,VIA,SAVONA,5,6,037; , accesso esterno; , ; 
19710,PZA,DIAZ ARMANDO,6,1,448; , accesso esterno; , ;pza diaz armando 006; 
19711,VIA,MARCIANO,8,4,221; , accesso esterno; , ; 
19712,VIA,DOGANA,2,1,450; , accesso esterno; , angolo via marconi;pza del duomo 002; 
19713,VIA,SOPERGA,52,2,341; , accesso esterno; , ; 
19714,VIA,MORGANTINI MARIO,13,7,280; , accesso esterno; , ; 
19715,VLE,MONZA,9,2,346; , accesso esterno; , ; 
19716,VIA,CAPPELLINI ALFREDO,23,2,068; , accesso esterno; , ; 
19717,VIA,TORINO,62,1,397; , accesso interno; , ;via santa maria valle 003; 
19718,VIA,LOMELLINA,50,4,233; , accesso esterno; , ; 
19719,VIA,POLA,15,9,284; , accesso esterno; , ; 
19720,VLE,MONZA,233,2,099; , accesso esterno; , ; 
19721,VIA,DANTE ALIGHIERI,4,1,377; , accesso esterno; , ;via dante alighieri 004; 
19722,GLL,PASSARELLA,2,1,360; , accesso esterno; , ;gll passarella 002; 
19723,VIA,SAINT BON SIMONE,12,7,186; , accesso esterno; , ; 
19724,VIA,CELENTANO BERNARDO,1,2,230; , accesso esterno; , ; 
19725,VIA,AMADEO GIAN ANTONIO,039,3,,,/a; accesso: accesso esterno; 
19726,LGO,DELLA CROCETTA,1,1,115; , accesso esterno; , ;lgo della crocetta 001; 
19727,CSO,COMO,9,9,317; , accesso esterno; , ; 
19728,VIA,CLASIO,2,7,196; , accesso esterno; , ; 
19729,VLE,ESPINASSE CARLO,34,8,251; , accesso esterno; , ; 
19730,CSO,DI PORTA ROMANA,25,1,327; , accesso esterno; , ;cso di porta romana 025; 
19731,VIA,SAN PIETRO ALL'ORTO,3,1,361; , accesso esterno; , ;via san pietro all'orto 003; 
19732,VIA,ACCADEMIA,23,3,,, ; accesso: accesso esterno; 
19733,VIA,DEGLI ARCIMBOLDI,5,1,470; , accesso esterno; , ;via degli arcimboldi 005; 
19734,GLL,VITTORIO EMANUELE,007,1,471; , accesso esterno; ,/9; 
19735,VIA,CASATI FELICE,1,3,,, ; accesso: accesso esterno; 
19736,VIA,TORINO,15,1,447; , accesso esterno; , ;via torino 015; 
19737,PTA,PATTARI,001,1,,,/3; accesso: accesso esterno; 
19738,VLE,VITTORIO VENETO,6,3,137; , accesso esterno; , ; 
19739,LGO,AUGUSTO,1,1,319; , accesso esterno; , ;lgo augusto 001; 
19740,VIA,DE MARCHI EMILIO,60,2,065; , accesso esterno; , ; 
19741,CSO,GARIBALDI GIUSEPPE,73,1,171; , accesso esterno; , ; 
19742,VIA,PARMIGIANINO,17,7,208; , accesso esterno; , ; 
19743,VIA,DURINI,4,1,318; , accesso esterno; , ;via durini 004; 
19744,VIA,GIOVANNI DA MILANO,2,3,189; , accesso esterno; , ; 
19745,VIA,MANZONI ALESSANDRO,45,1,183; , accesso esterno; , ;via manzoni alessandro 045; 
19746,ALZ,NAVIGLIO GRANDE,44,6,051; , accesso esterno; , ; 
19747,VIA,ARGELATI FILIPPO,1,6,074; , accesso esterno; , ; 
19748,CSO,COLOMBO CRISTOFORO,1,6,054; , accesso esterno; , ; 
19749,PZA,VELASCA,8,1,356; , accesso esterno; , ;pza velasca 008; 
19750,PZA,PREALPI,4,8,276; , accesso esterno; , ; 
19751,PZA,VIRGILIO,4,1,233; , accesso esterno; , ; 
19752,VIA,DELLE FORZE ARMATE,380,7,137; , accesso esterno; , ; 
19753,VIA,DE SANCTIS FRANCESCO,45,5,022; , accesso esterno; , ; 
19754,VIA,BIGLI,015,1,363; , accesso interno; ,/int; 
19755,VIA,ZEBEDIA,9,1,426; , accesso esterno; , ;via zebedia 009; 
19756,CSO,SEMPIONE,88,8,025; , accesso esterno; , ; 
19757,VIA,GULLI TOMMASO,54,7,195; , accesso esterno; , ; 
19758,VLE,CA' GRANDA,2,9,140; , accesso esterno; , ; 
19759,VIA,SAN GREGORIO,40,2,069; , accesso esterno; , ; 
19760,VLE,MONZA,38,2,332; , accesso esterno; , ; 
19761,VLE,MONZA,120,2,179; , accesso esterno; , ; 
19762,VIA,PALMA JACOPO,3,7,013; , accesso esterno; , ; 
19763,CSO,SAN GOTTARDO,2,5,094; , accesso esterno; , ; 
19764,VIA,VIGEVANO,41,6,051; , accesso esterno; , ; 
19765,VIA,ORNATO LUIGI,44,9,073; , accesso esterno; , ; 
19766,VLE,MONZA,49,2,331; , accesso esterno; , ; 
19767,VIA,ANFOSSI AUGUSTO,19,4,050; , accesso esterno; , ; 
19768,VIA,CASSINIS GIOVANNI BATTISTA,23,4,071; ,, ; 
19769,CSO,GARIBALDI GIUSEPPE,64,1,173; , accesso esterno; , ; 
19770,VIA,BOLAMA,2,2,038; , accesso esterno; , ; 
19771,VIA,DEGLI IMBRIANI,2,9,081; , accesso esterno; , ; 
19772,PZA,SANTA MARIA BELTRADE,2,1,440; , accesso esterno; , ;pza santa maria beltrade 002; 
19773,CSO,VENEZIA,9,1,261; , accesso esterno; , ;cso venezia 009; 
19774,VIA,ASTESANI ALESSANDRO,45,9,086; , accesso esterno; , ; 
19775,VIA,IMBONATI CARLO,86,9,052; , accesso esterno; , ; 
19776,VIA,PETRARCA FRANCESCO,7,1,161; , accesso esterno; , ; 
19777,VIA,F.LLI GABBA,9,1,304; , accesso interno; , ;via f.lli gabba 009; 
19778,VIA,LOSANNA,6,8,046; , accesso esterno; , ; 
19779,VIA,BRUNELLESCHI FILIPPO,2,6,158; ,, ; 
19780,LGO,SCALABRINI GIOVANNI BATTISTA,6,6,143; , accesso esterno; , ; 
19781,VIA,GOLFO DEGLI ARANCI,12,2,216; , accesso esterno; , ; 
19782,RIP,DI PTA TICINESE,109,6,060; , accesso interno; , ; 
19783,VIA,GALLARATE,281,8,177; , accesso esterno; , ; 
19784,VLE,MONZA,55,2,331; , accesso esterno; , ; 
19785,PLE,LAGOSTA,1,9,275; , accesso esterno; , ; 
19786,VIA,PIERO DELLA FRANCESCA,6,8,058; , accesso esterno; , ; 
19787,CSO,MAGENTA,22,1,291; , accesso esterno; , ;cso magenta 022; 
19788,VIA,RICORDI GIOVANNI,30,3,278; , accesso esterno; , ; 
19789,VIA,SOLARI ANDREA,1,6,027; , accesso esterno; , ; 
19790,VIA,LECCO,22,3,103; , accesso esterno; , ; 
19791,VIA,CAPECELATRO ALFONSO,19,7,275; , accesso esterno; , ; 
19792,VIA,CASATI FELICE,4,3,105; , accesso esterno; , ; 
19793,VIA,BALILLA,42,5,164; , accesso esterno; , ; 
19794,VIA,PONTE VETERO,1,1,293; , accesso esterno; , ;via ponte vetero 001; 
19795,CSO,DI PORTA TICINESE,77,1,126; , accesso interno; , ;cso di porta ticinese 077; 
19796,CSO,DI PORTA TICINESE,77,1,126; , accesso interno; , ;cso di porta ticinese 077; 
19797,VIA,PONTE VETERO,14,1,307; , accesso esterno; , ;via ponte vetero 014; 
19798,VIA,BRUNELLESCHI FILIPPO,1,6,160; , accesso esterno; , ; 
19799,CSO,BUENOS AIRES,30,3,082; pto strada:cs; , accesso esterno; , centro strada; 
19800,VIA,TOLMEZZO,12,3,054; , accesso esterno; , ; 
19801,VIA,TADINO ALESSANDRO,8,3,124; , accesso esterno; , ; 
19802,VIA,CASELLA GIOVANNI BATTISTA,45,8,243; , accesso interno; , ; 
19803,VIA,GIOVANNI DA PROCIDA,27,8,084; , accesso esterno; , ; 
19804,mm,,1,1,,, cordus codvia 9113 num.000 ; accesso: accesso interno; 
19805,VIA,SPERONARI,7,1,446; , accesso esterno; , ;via speronari 007; 
19806,CSO,VENEZIA,6,1,190; , accesso esterno; , ;cso venezia 006; 
19807,VIA,VOLVINIO,28,5,030; , accesso esterno; , ; 
19808,VIA,TREVISO,1,2,206; , accesso esterno; , ; 
19809,VLE,SAN MICHELE DEL CARSO,18,7,242; , accesso esterno; , ; 
19810,PZA,DELLA REPUBBLICA,8,1,014; , accesso interno; , ; 
19811,VIA,MANZONI ALESSANDRO,31,1,254; , accesso interno; , ;via manzoni alessandro 031; 
19812,CSO,DI PORTA VITTORIA,51,1,032; , accesso esterno; , ; 
19813,CSO,MAGENTA,48,1,288; , accesso esterno; , ;cso magenta 048; 
19814,VLE,CERTOSA,180,8,190; , accesso esterno; , ; 
19815,VIA,PERUGINO,32,4,074; , accesso esterno; , ; 
19816,VIA,PACINI GIOVANNI,28,3,074; , accesso esterno; , ; 
19817,CSO,GARIBALDI GIUSEPPE,60,1,173; , accesso esterno; , ; 
19818,VIA,CESAROTTI MELCHIORRE,2,2,225; , accesso esterno; , ; 
19819,VIA,SARONNO,2,8,058; , accesso esterno; , ; 
19820,VIA,ROMILLI ARCIVESCOVO,26,5,115; , accesso esterno; , ; 
19821,VIA,ZANOLI ALESSANDRO,10,9,147; , accesso esterno; , ; 
19822,VIA,FAUCHE' GIOVANNI BATTISTA,009,8,,,/11; accesso: accesso esterno; 
19823,VIA,ROMILLI ARCIVESCOVO,26,5,115; , accesso esterno; , ; 
19824,VIA,GALLIANO GIUSEPPE,1,7,085; , accesso esterno; , ; 
19825,VIA,SOLARI ANDREA,46,6,014; , accesso esterno; , ; 
19826,VLE,MISURATA,14,6,042; , accesso esterno; , ; 
19827,VIA,RUCELLAI BERNARDO,12,2,069; , accesso esterno; , ; 
19828,VIA,PROCACCINI GIULIO CESARE,54,8,057; , accesso esterno; , ; 
19829,VIA,VENINI GIULIO E CORRADO,21,2,354; , accesso esterno; , ; 
19830,VIA,PRINCIPE EUGENIO,28,8,010; , accesso esterno; , ; 
19831,VIA,ANFITEATRO,6,1,171; , accesso esterno; , ; 
19832,VIA,RAVENNA,014,4,123; , accesso esterno; ,/a; 
19833,VIA,STUPINIGI,7,7,071; ,, ; 
19834,VIA,VARE' GIOVANNI BATTISTA,30,9,029; , accesso esterno; , ; 
19835,VIA,GIOIA MELCHIORRE,114,2,149; , accesso esterno; , ; 
19836,VIA,PERGOLESI GIOVANNI BATTISTA,8,3,016; , accesso esterno; , ; 
19837,VIA,MURAT GIOACCHINO,15,9,073; , accesso esterno; , ; 
19838,VIA,GOZZADINI,7,7,237; , accesso interno; , interno; 
19839,VIA,PAOLO DA CANNOBIO,8,1,423; , accesso esterno; , ;via paolo da cannobio 008; 
19840,VIA,BRENO,1,4,048; , accesso esterno; , ; 
19841,VIA,NERINO,3,1,401; , accesso esterno; , ;via nerino 003; 
19842,VIA,BRERA,6,1,304; , accesso esterno; , ;via brera 006; 
19843,VIA,DELLA CHIESA ROSSA,89,5,052; , accesso esterno; , ; 
19844,VIA,BELFIORE,15,7,215; , accesso esterno; , ; 
19845,VIA,CASELLA GIOVANNI BATTISTA,37,8,243; , accesso esterno; , ; 
19846,VIA,MURATORI LODOVICO,11,4,164; , accesso interno; , ; 
19847,VIA,RIPAMONTI GIUSEPPE,217,5,166; , accesso esterno; , ; 
19848,CSO,MAGENTA,96,1,069; , accesso esterno; , ;cso magenta 096; 
19849,VIA,ROMANO GIULIO,23,5,123; , accesso esterno; , ; 
19850,VLE,MOLISE,49,4,086; , accesso esterno; , ; 
19851,mm,,1,1,,, cordus codvia 9113 num.000 ; accesso: accesso interno; 
19852,VIA,PLINIO CAIO SECONDO,10,3,061; , accesso esterno; , ; 
19853,VIA,GIOIA MELCHIORRE,75,2,124; , accesso esterno; , ; 
19854,VIA,MEDA GIUSEPPE,37,5,003; , accesso esterno; , ; 
19855,VIA,PLANA GIOVANNI ANTONIO,32,8,325; , accesso esterno; , ; 
19856,VIA,DE ANGELI CARLO,1,5,,, ex v. pompeo leoni 18 pru 1.1; accesso: accesso interno; 
19857,VIA,PIERO DELLA FRANCESCA,51,8,045; , accesso esterno; , ; 
19858,VIA,PALERMO,1,1,172; , accesso esterno; , ; 
19859,VIA,MURAT GIOACCHINO,85,9,008; , accesso esterno; , ; 
19860,VIA,PADOVA,138,2,283; , accesso esterno; , ; 
19861,VIA,CASTEL MORRONE,7,3,169; , accesso esterno; , ; 
19862,VIA,DELLE FORZE ARMATE,43,7,207; , accesso esterno; , ; 
19863,VIA,BRUZZESI GIACINTO,1,6,147; , accesso esterno; , ; 
19864,PZA,ARGENTINA,3,3,016; , accesso esterno; , ; 
19865,VIA,PONTE SEVESO,33,2,198; , accesso esterno; , ; 
19866,CSO,VERCELLI,5,7,236; , accesso interno; , ; 
19867,VIA,SPONTINI GASPARE,11,3,027; ,, ; 
19868,VIA,CREMA,11,5,193; , accesso esterno; , ; 
19869,VIA,BIUMI PAOLO GEROLAMO,18,2,216; , accesso esterno; , ; 
19870,VIA,NOVARA,105,7,038; , accesso esterno; , ; 
19871,VIA,TITO LIVIO,21,4,124; , accesso esterno; , ; 
19872,VLE,CERTOSA,22,8,331; , accesso esterno; , ; 
19873,VIA,PADOVA,37,2,334; , accesso esterno; , ; 
19874,VIA,PAULUCCI DI CALBOLI FULCIERI,18,9,070; , accesso esterno; , ; 
19875,PZA,SCHIAVONE ANDREA,10,9,036; , accesso esterno; , ; 
19876,VLE,CATERINA DA FORLI',58,7,016; , accesso esterno; , ; 
19877,VIA,SACCARDO PIETRO ANDREA,46,3,130; , accesso esterno; , ; 
19878,VLE,UNGHERIA,24,4,110; , accesso esterno; , ; 
19879,VIA,OXILIA NINO,11,2,329; , accesso esterno; , ; 
19880,VIA,MECENATE,25,4,078; , accesso esterno; , ; 
19881,VIA,REINACH ERNESTO,3,9,007; , accesso esterno; , ; 
19882,VIA,CARDINALE MEZZOFANTI,20,4,208; , accesso esterno; , ; 
19883,VIA,BENEFATTORI DELL'OSPEDALE,24,9,121; , accesso esterno; , ; 
19884,VIA,VARE' GIOVANNI BATTISTA,23,9,025; , accesso esterno; , ; 
19885,VIA,SARPI FRA' PAOLO,9,1,120; , accesso esterno; , ; 
19886,VIA,ARPINO,013,7,016; , accesso esterno; ,/11; 
19887,VIA,CARDUCCI GIOSUE',38,1,225; , accesso esterno; , ;via san vittore 003; 
